服装艺术与工程学院	http://fzy.bift.edu.cn/
服饰艺术与工程学院	http://fsy.bift.edu.cn/
材料设计与工程学院	http://cly.bift.edu.cn/
艺术设计学院	http://ys.bift.edu.cn/
时尚传播学院	http://sfc.bift.edu.cn/
时尚管理学院	https://sfm.bift.edu.cn/
美术学院	http://msxy.bift.edu.cn/
人工智能与创新设计学院	http://aiid.bift.edu.cn/
前沿交叉研究院	https://qyy.bift.edu.cn/
马克思主义学院	http://szb.bift.edu.cn/
