001	密码科学与技术系	https://www.besti.edu.cn/mmkxyjsx.html	200	密码科学与技术系	51690
002	网络空间安全系	https://www.besti.edu.cn/wlkjaqx.html	200	网络空间安全系	57057
003	电子与通信工程系	https://www.besti.edu.cn/dzytxgcx.html	200	电子与通信工程系	59712
004	管理系（MPA教育中心）	https://www.besti.edu.cn/mmbmglx.dhtml	200	密码保密管理系	50440
005	思想政治理论教学研究部	https://www.besti.edu.cn/sxzzllyjb.html	200	思想政治理论教学研究部	52629
006	人文社会科学教学研究部	https://www.besti.edu.cn/rwshkxyjb.dhtml	200	人文社会科学教学研究部	52212
