信息与通信工程学院	https://sice.bupt.edu.cn/
电子工程学院	https://see.bupt.edu.cn/
计算机学院（国家示范性软件学院）	https://scs.bupt.edu.cn/
网络空间安全学院	https://scss.bupt.edu.cn/
人工智能学院	https://ai.bupt.edu.cn/
自动化学院	https://auto.bupt.edu.cn/
现代邮政学院	https://cmp.bupt.edu.cn/
经济管理学院	https://sem.bupt.edu.cn/
理学院	https://science.bupt.edu.cn/
人文学院	https://sh.bupt.edu.cn/
数字媒体与设计艺术学院	https://sdmda.bupt.edu.cn/
马克思主义学院	https://marx.bupt.edu.cn/
国际学院	https://is.bupt.edu.cn/
