school_name,department,teacher_name,title,research_fields,teacher_unit,email,teacher_profile_url,source_url,source_section,confidence,extract_method
北京工业大学,信息科学技术学院,丁广玉,,,信息科学技术学院,,,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.68,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,丁海旭,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1518/5001.htm,https://sist.bjut.edu.cn/szdw/sssds/xsxwsssds.htm,学术学位硕士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,万培元,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1420/2577.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,严爱军,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/2455.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,乔俊飞,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/2443.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,乔爱科,博士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1449/4171.htm,https://sist.bjut.edu.cn/szdw/bssds/zyxwbssds.htm,专业学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,二维码,博士生导师；硕士生导师,,信息科学技术学院,,,https://sist.bjut.edu.cn/szdw/dwgk.htm,队伍概况,0.62,bjut_faculty_list_text
北京工业大学,信息科学技术学院,于乃功,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1401/2397.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,于双悦,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1401/3611.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,于学军,博士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1449/4997.htm,https://sist.bjut.edu.cn/szdw/bssds/zyxwbssds.htm,专业学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,于建均,硕士生导师,,信息科学技术学院,,,https://sist.bjut.edu.cn/szdw/sssds/xsxwsssds.htm,学术学位硕士生导师,0.68,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,于晓威,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/2458.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,于涌川,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1472/4588.htm,https://sist.bjut.edu.cn/szdw/sssds/zyxwsssds.htm,专业学位硕士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,代京京,博士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1449/4994.htm,https://sist.bjut.edu.cn/szdw/bssds/zyxwbssds.htm,专业学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,任坤,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/3793.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,任明荣,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/2445.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,伍小龙,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/2453.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,余攀,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/2459.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,侯莹,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/2426.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,傅安琪,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/2420.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,关宝璐,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1419/2559.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,冀俊忠,博士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1449/4184.htm,https://sist.bjut.edu.cn/szdw/bssds/zyxwbssds.htm,专业学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,冯士维,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1418/2506.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,冯玉霞,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1419/2552.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,冯金超,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1423/2327.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘博,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1418/2510.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘增华,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1405/2535.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘学胜,博士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1449/4147.htm,https://sist.bjut.edu.cn/szdw/bssds/zyxwbssds.htm,专业学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘富荣,博士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1449/4145.htm,https://sist.bjut.edu.cn/szdw/bssds/zyxwbssds.htm,专业学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘峥,博士生导师；硕士生导师,,信息科学技术学院,,https://yanzhao.bjut.edu.cn/info/1694/10588.htm,https://sist.bjut.edu.cn/szdw/yxrc.htm,优秀人才,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘帷,,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1423/2338.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘旭,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1420/2411.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘旭东,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/2442.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘春芳,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/2440.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘晓民,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1517/4331.htm,https://sist.bjut.edu.cn/szdw/sssds/xsxwsssds.htm,学术学位硕士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘有军,博士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1449/4174.htm,https://sist.bjut.edu.cn/szdw/bssds/zyxwbssds.htm,专业学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘杰,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1423/2336.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘檬,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1420/2578.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘玉东,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1516/4290.htm,https://sist.bjut.edu.cn/szdw/sssds/xsxwsssds.htm,学术学位硕士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘畅,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1424/2350.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘秀成,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1405/2534.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘素娟,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1420/2579.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘芳,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1425/2362.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘茜,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/2441.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,刘鹏宇,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1423/2337.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,包蕾,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1419/2556.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,卓力,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1421/2581.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,史运涛,博士生导师,,信息科学技术学院,,,https://sist.bjut.edu.cn/szdw/bssds/xsxwbssds.htm,学术学位博士生导师,0.68,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,司农,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1428/2374.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,司鹏搏,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1424/2352.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,吕庚育,博士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1449/4166.htm,https://sist.bjut.edu.cn/szdw/bssds/zyxwbssds.htm,专业学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,吕炎,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1405/2536.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,吕胜富,硕士生导师,,信息科学技术学院,,,https://sist.bjut.edu.cn/szdw/sssds/xsxwsssds.htm,学术学位硕士生导师,0.68,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,吴强,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1517/4333.htm,https://sist.bjut.edu.cn/szdw/bssds/zyxwbssds.htm,专业学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,吴文君,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1424/2357.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,吴斌,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1405/2541.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,吴郁,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1418/2511.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,周丽星,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1418/2518.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,周新田,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1418/2693.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,周海燕,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1403/2490.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,和薇,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1423/2329.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,唐蕴,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1516/4944.htm,https://sist.bjut.edu.cn/szdw/sssds/xsxwsssds.htm,学术学位硕士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,奥顿,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1404/2491.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,姚一豫,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1443/4059.htm,https://sist.bjut.edu.cn/szdw/bssds/xsxwbssds.htm,学术学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,姚传飞,博士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1449/4146.htm,https://sist.bjut.edu.cn/szdw/bssds/zyxwbssds.htm,专业学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,姜华杰,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1403/2467.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,孔德慧,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1403/2468.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,孙中华,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1423/2341.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,孙光民,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1442/4035.htm,https://sist.bjut.edu.cn/szdw/bssds/xsxwbssds.htm,学术学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,孙恩昌,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1424/2353.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,孙梦姝,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1403/2545.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,孙浩源,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/3477.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,孙直申,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1423/2340.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,孙艳丰,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1403/2479.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,孙艳华,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1424/2354.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,孙阳,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1424/2355.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,季凌飞,博士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1449/4151.htm,https://sist.bjut.edu.cn/szdw/bssds/zyxwbssds.htm,专业学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,宁振虎,博士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1449/5126.htm,https://sist.bjut.edu.cn/szdw/bssds/zyxwbssds.htm,专业学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,宋建国,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1404/2498.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,宋惠远,博士生导师；硕士生导师,,信息科学技术学院,,https://www.bjut.edu.cn/info/1059/1553.htm,https://sist.bjut.edu.cn/szdw/yxrc.htm,优秀人才,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,尤明厚,,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1425/2364.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,尹宝才,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1403/2487.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,崔宁,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1419/2547.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,崔碧峰,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1419/2546.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,崔金岭,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1428/2372.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,左国玉,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1401/2415.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,席大林,,,信息科学技术学院,,,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.68,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,常鹏,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/2416.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,常鹏鹰,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1419/2521.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,庞俊彪,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1403/2475.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,康倩,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1419/2564.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,张万荣,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1418/2516.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,张书睿,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1515/4911.htm,https://sist.bjut.edu.cn/szdw/sssds/xsxwsssds.htm,学术学位硕士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,张亚民,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1418/2517.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,张利国,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/2462.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,张剑飞,,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1403/2488.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,张勇,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1403/2489.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,张小玲,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1418/2505.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,张延华,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1442/4021.htm,https://sist.bjut.edu.cn/szdw/bssds/xsxwbssds.htm,学术学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,张文利,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1423/2344.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,张新峰,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1516/5107.htm,https://sist.bjut.edu.cn/szdw/sssds/xsxwsssds.htm,学术学位硕士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,张新平,博士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1449/4153.htm,https://sist.bjut.edu.cn/szdw/bssds/zyxwbssds.htm,专业学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,张晓伟,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/3831.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,张欢,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1419/2573.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,张欣,硕士生导师,,信息科学技术学院,,,https://sist.bjut.edu.cn/szdw/sssds/zyxwsssds.htm,专业学位硕士生导师,0.68,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,张永哲,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1419/2596.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,张祥银,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1401/2398.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,张菁,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1421/2586.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
